Days Since,Date,Boulder Name,Area,Sub Area,V Grade,Euro Grade,Stars,Soft/Hard,Flash,Attempts,Minutes,Sessions,8a.nu Points,Final Time,Comment,FA,Athletic,Cruxy,Slopey,Crimpy,Sharp,Technical,Power,Endurance,Overhang,Vertical,Slab,Roof,Scary
4324,2013-08-01,"""Baby's Head""","""Santa Barbara""","""Painted Cave""",1.0,"""5B""",50,,"""FLASH""",1,1,1,350,10:31:00,"""DESCRIPTORS: SCARY |

1 Attempts | 1 Minutes | 1 Sessions

Session #1 on 2013-08-01 at 10:30:00. 1 attempts, over 1 minutes. 
	Pretty tall line. A little scary on top.""",,,,,,,,,,,,,,"""SCARY"""
4324,2013-08-01,"""Street Corner""","""Santa Barbara""","""Painted Cave""",0.0,"""5A""",50,,"""FLASH""",1,1,1,300,12:01:00,"""DESCRIPTORS:

1 Attempts | 1 Minutes | 1 Sessions

Session #1 on 2013-08-01 at 12:00:00. 1 attempts, over 1 minutes. 
	Right over the road.""",,,,,,,,,,,,,,
4324,2013-08-01,"""Big Traffic""","""Santa Barbara""","""Painted Cave""",4.0,"""6B""",50,,,5,20,1,500,13:20:00,"""DESCRIPTORS:

5 Attempts | 20 Minutes | 1 Sessions

Session #1 on 2013-08-01 at 13:00:00. 5 attempts, over 20 minutes. 
	Pretty fun shouldery move.""",,,,,,,,,,,,,,
4472,2013-03-06,"""Way Dubious Contortionist""","""Castle Rock""","""Goat Rock""",5.0,"""6C""",45,,,10,60,2,600,11:29:00,"""DESCRIPTORS: ATHLETIC | CRUXY | POWER | OVERHANG |

10 Attempts | 60 Minutes | 2 Sessions

Session #1 on 2013-03-06 at 00:00:01. 1 attempts, over 1 minutes. 
	Backfill Comment #1

Session #2 on 2013-03-06 at 10:30:00. 9 attempts, over 59 minutes. 
	Just had to tell myself to commit to the move, really not too hard after that.""",,"""ATHLETIC""","""CRUXY""",,,,,"""POWER""",,"""OVERHANG""",,,,
4472,2013-03-06,"""Way Dubious Contortionist Sit""","""Castle Rock""","""Goat Rock""",8.0,"""7B+""",55,,,10,30,1,850,12:30:00,"""DESCRIPTORS: ATHLETIC | CRUXY | POWER | OVERHANG |

10 Attempts | 30 Minutes | 1 Sessions

Session #1 on 2013-03-06 at 12:00:00. 10 attempts, over 30 minutes. 
	Pretty excited this went so quickly after the stand, really hard shouldery move, but pretty cool overall.""",,"""ATHLETIC""","""CRUXY""",,,,,"""POWER""",,"""OVERHANG""",,,,
4473,2013-03-05,"""Nature Nazi Arete""","""Castle Rock""","""Nature Nazi""",7.0,"""7A+""",60,,,15,60,2,750,9:59:00,"""DESCRIPTORS: ATHLETIC | CRUXY | SLOPEY | CRIMPY | POWER | OVERHANG |

15 Attempts | 60 Minutes | 2 Sessions

Session #1 on 2013-03-05 at 00:00:01. 1 attempts, over 1 minutes. 
	Backfill Comment #1

Session #2 on 2013-03-05 at 09:00:00. 14 attempts, over 59 minutes. 
	First go of the day!  Had gotten all the moves last time, but was too tired to finish from the start, came back today and had no problems first go.  Used the dyno beta.  One of the better problems at castle.""",,"""ATHLETIC""","""CRUXY""","""SLOPEY""","""CRIMPY""",,,"""POWER""",,"""OVERHANG""",,,,
4536,2013-01-01,"""The Spoon""","""Castle Rock""","""Castle Rock""",1.0,"""5B""",40,,,2,5,1,302,11:05:00,"""DESCRIPTORS: OVERHANG |

2 Attempts | 5 Minutes | 1 Sessions

Session #1 on 2013-01-01 at 11:00:00. 2 attempts, over 5 minutes. 
	Went up the wrong side on the first go.""",,,,,,,,,,"""OVERHANG""",,,,
4597,2012-11-01,"""La Traversee de l'orque""","""Val-David""","""Val-David""",6.0,"""7A""",55,,,10,60,1,700,12:00:00,"""DESCRIPTORS: SLOPEY | ENDURANCE |

10 Attempts | 60 Minutes | 1 Sessions

Session #1 on 2012-11-01 at 11:00:00. 10 attempts, over 60 minutes. 
	Slopey traverse. Worth doing for sure if you're there.""",,,,"""SLOPEY""",,,,,"""ENDURANCE""",,,,,
4661,2012-08-29,"""Warm Up Traverse""","""Tahoe""","""The Saddle""",0.0,"""5A""",65,,"""FLASH""",1,1,1,300,10:01:00,"""DESCRIPTORS:

1 Attempts | 1 Minutes | 1 Sessions

Session #1 on 2012-08-29 at 10:00:00. 1 attempts, over 1 minutes. 
	Best warmup ever!""",,,,,,,,,,,,,,
4661,2012-08-29,"""Warm Up Traverse Extension""","""Tahoe""","""The Saddle""",3.0,"""6A""",50,,"""FLASH""",1,1,1,450,10:16:00,"""DESCRIPTORS:

1 Attempts | 1 Minutes | 1 Sessions

Session #1 on 2012-08-29 at 10:15:00. 1 attempts, over 1 minutes. 
	Adds a couple cool moves.""",,,,,,,,,,,,,,
4661,2012-08-29,"""Unnamed Saddle Dyno""","""Tahoe""","""The Saddle""",1.0,"""5B""",60,,"""FLASH""",1,1,1,350,10:31:00,"""DESCRIPTORS: ATHLETIC |

1 Attempts | 1 Minutes | 1 Sessions

Session #1 on 2012-08-29 at 10:30:00. 1 attempts, over 1 minutes. 
	Easy dyno.""",,"""ATHLETIC""",,,,,,,,,,,,
4661,2012-08-29,"""Unnamed Saddle Gaston""","""Tahoe""","""The Saddle""",4.0,"""6B""",60,,"""FLASH""",1,1,1,550,10:46:00,"""DESCRIPTORS:

1 Attempts | 1 Minutes | 1 Sessions

Session #1 on 2012-08-29 at 10:45:00. 1 attempts, over 1 minutes. 
	Excellent gaston problem.""",,,,,,,,,,,,,,
4661,2012-08-29,"""Unnamed Tahoe Arete""","""Tahoe""","""Alpine Club""",4.0,"""6B""",55,"""HARD""",,10,45,1,500,16:45:00,"""DESCRIPTORS:

10 Attempts | 45 Minutes | 1 Sessions

Session #1 on 2012-08-29 at 16:00:00. 10 attempts, over 45 minutes. 
	Difficult V4 arete. While I've seen a video of a guy staying right of the arete the whole time, the way I did it was by manteling onto the slab from the arete, and making a couple heady moves to get the big jug at the top, lots of fun.""",,,,,,,,,,,,,,
4683,2012-08-07,"""Gibb's Cave""","""Squamish""","""The Apron""",8.0,"""7B+""",55,,,20,90,2,850,11:29:00,"""DESCRIPTORS: CRUXY | SLOPEY | POWER | OVERHANG |

20 Attempts | 90 Minutes | 2 Sessions

Session #1 on 2012-08-07 at 00:00:01. 1 attempts, over 1 minutes. 
	Backfill Comment #1

Session #2 on 2012-08-07 at 10:00:00. 19 attempts, over 89 minutes. 
	Awful conditions, those slopers felt like crap, but a nice going away present!""",,,"""CRUXY""","""SLOPEY""",,,,"""POWER""",,"""OVERHANG""",,,,
4684,2012-08-06,"""Trad Killer""","""Squamish""","""Grand Wall""",4.0,"""6B""",70,,"""FLASH""",1,1,1,550,10:01:00,"""DESCRIPTORS:

1 Attempts | 1 Minutes | 1 Sessions

Session #1 on 2012-08-06 at 10:00:00. 1 attempts, over 1 minutes. 
	One of my favorites in the forest, such ergonomic pinches for your left hand.""",,,,,,,,,,,,,,
4684,2012-08-06,"""Heartbreak Hotel""","""Squamish""","""Grand Wall""",2.0,"""5C""",45,,,2,10,1,352,11:10:00,"""DESCRIPTORS:

2 Attempts | 10 Minutes | 1 Sessions

Session #1 on 2012-08-06 at 11:00:00. 2 attempts, over 10 minutes. 
	A decent problem, very stereotypical Squamish style though.""",,,,,,,,,,,,,,
4684,2012-08-06,"""Worm World Cave""","""Squamish""","""Grand Wall""",9.0,"""7C""",50,,,45,180,3,900,14:58:00,"""DESCRIPTORS: CRUXY | OVERHANG |

45 Attempts | 180 Minutes | 3 Sessions

Session #1 on 2012-08-06 at 00:00:01. 1 attempts, over 1 minutes. 
	Backfill Comment #1

Session #2 on 2012-08-06 at 00:00:02. 1 attempts, over 1 minutes. 
	Backfill Comment #2

Session #3 on 2012-08-06 at 12:00:00. 43 attempts, over 178 minutes. 
	3 sessions.  Sketchy/explosive fall off the final mantel move, then shit got kinda weird before the send.  Solitaire is my good luck charm.""",,,"""CRUXY""",,,,,,,"""OVERHANG""",,,,
4684,2012-08-06,"""Ramen Raw""","""Squamish""","""North Walls""",7.0,"""7A+""",65,"""HARD""",,30,90,2,750,18:29:00,"""DESCRIPTORS: POWER | ENDURANCE | OVERHANG |

30 Attempts | 90 Minutes | 2 Sessions

Session #1 on 2012-08-06 at 00:00:01. 1 attempts, over 1 minutes. 
	Backfill Comment #1

Session #2 on 2012-08-06 at 17:00:00. 29 attempts, over 89 minutes. 
	Really not my style, but cool finishing move, headlamp send.  Somehow stayed dry after the rain. Would like to go back and repeat this one day in better conditions.""",,,,,,,,"""POWER""","""ENDURANCE""","""OVERHANG""",,,,
4685,2012-08-05,"""Space Monkey""","""Squamish""","""North Walls""",5.0,"""6C""",55,,,5,30,1,600,15:30:00,"""DESCRIPTORS:

5 Attempts | 30 Minutes | 1 Sessions

Session #1 on 2012-08-05 at 15:00:00. 5 attempts, over 30 minutes. 
	Had really wanted to do it without any heelhooks but in the end I had to use one.""",,,,,,,,,,,,,,
4685,2012-08-05,"""Tyler's Dihedral""","""Squamish""","""North Walls""",3.0,"""6A""",45,,,3,15,1,400,16:15:00,"""DESCRIPTORS:

3 Attempts | 15 Minutes | 1 Sessions

Session #1 on 2012-08-05 at 16:00:00. 3 attempts, over 15 minutes. 
	Sketch helicopter faceplant fall.""",,,,,,,,,,,,,,
4686,2012-08-04,"""Crackhead""","""Squamish""","""Grand Wall""",3.0,"""6A""",50,,"""FLASH""",1,1,1,450,10:01:00,"""DESCRIPTORS:

1 Attempts | 1 Minutes | 1 Sessions

Session #1 on 2012-08-04 at 10:00:00. 1 attempts, over 1 minutes. 
	Woooo, toehooks forever!""",,,,,,,,,,,,,,
4686,2012-08-04,"""Slingshot""","""Squamish""","""Grand Wall""",2.0,"""5C""",55,,"""FLASH""",1,1,1,400,12:01:00,"""DESCRIPTORS:

1 Attempts | 1 Minutes | 1 Sessions

Session #1 on 2012-08-04 at 12:00:00. 1 attempts, over 1 minutes. 
	Good fun moves.""",,,,,,,,,,,,,,
4687,2012-08-03,"""Baba Hari Dass""","""Squamish""","""Grand Wall""",7.0,"""7A+""",45,"""HARD""",,30,120,2,750,14:59:00,"""DESCRIPTORS: SLOPEY | OVERHANG |

30 Attempts | 120 Minutes | 2 Sessions

Session #1 on 2012-08-03 at 00:00:01. 1 attempts, over 1 minutes. 
	Backfill Comment #1

Session #2 on 2012-08-03 at 13:00:00. 29 attempts, over 119 minutes. 
	Funky mantle slap to the nipple hold.""",,,,"""SLOPEY""",,,,,,"""OVERHANG""",,,,
4687,2012-08-03,"""Titanic""","""Squamish""","""Grand Wall""",3.0,"""6A""",60,,"""FLASH""",1,1,1,450,16:01:00,"""DESCRIPTORS:

1 Attempts | 1 Minutes | 1 Sessions

Session #1 on 2012-08-03 at 16:00:00. 1 attempts, over 1 minutes. 
	Pretty sweet jump moves.  Awesome top jug.""",,,,,,,,,,,,,,
4687,2012-08-03,"""Timeless""","""Squamish""","""Grand Wall""",5.0,"""6C""",60,,,2,5,1,602,16:35:00,"""DESCRIPTORS:

2 Attempts | 5 Minutes | 1 Sessions

Session #1 on 2012-08-03 at 16:30:00. 2 attempts, over 5 minutes. 
	Fun bump move! Street shoes ascent.""",,,,,,,,,,,,,,
4687,2012-08-03,"""It's About Time""","""Squamish""","""Grand Wall""",5.0,"""6C""",40,"""HARD""",,3,15,1,600,17:15:00,"""DESCRIPTORS: CRUXY |

3 Attempts | 15 Minutes | 1 Sessions

Session #1 on 2012-08-03 at 17:00:00. 3 attempts, over 15 minutes. 
	3 tries.  Fun bit of trickery.""",,,"""CRUXY""",,,,,,,,,,"""ROOF""",
4687,2012-08-03,"""American Gigolo""","""Squamish""","""Grand Wall""",3.0,"""6A""",40,"""HARD""",,10,30,1,400,18:00:00,"""DESCRIPTORS:

10 Attempts | 30 Minutes | 1 Sessions

Session #1 on 2012-08-03 at 17:30:00. 10 attempts, over 30 minutes. 
	Funky, hard, and painful.""",,,,,,,,,,,,,,
4688,2012-08-02,"""Summer Vacation""","""Squamish""","""Grand Wall""",0.0,"""5A""",70,,"""FLASH""",1,1,1,300,10:31:00,"""DESCRIPTORS: SCARY |

1 Attempts | 1 Minutes | 1 Sessions

Session #1 on 2012-08-02 at 10:30:00. 1 attempts, over 1 minutes. 
	Top-hundy street shoes mission!  JUGTASTIC!!""",,,,,,,,,,,,,,"""SCARY"""
4688,2012-08-02,"""Portable Mantle""","""Squamish""","""Grand Wall""",4.0,"""6B""",60,,,5,25,1,500,11:25:00,"""DESCRIPTORS:

5 Attempts | 25 Minutes | 1 Sessions

Session #1 on 2012-08-02 at 11:00:00. 5 attempts, over 25 minutes. 
	(Mantling the superfly rock). Rocking chair beta!""",,,,,,,,,,,,,,
4688,2012-08-02,"""The Fuzz""","""Squamish""","""Grand Wall""",7.0,"""7A+""",65,,,15,75,1,750,14:15:00,"""DESCRIPTORS: CRUXY |

15 Attempts | 75 Minutes | 1 Sessions

Session #1 on 2012-08-02 at 13:00:00. 15 attempts, over 75 minutes. 
	Totally dependent on user specific beta. One of my favorite settings with the creek right there.""",,,"""CRUXY""",,,,,,,,,,,
4688,2012-08-02,"""Fried Ant""","""Squamish""","""Grand Wall""",0.0,"""5A""",40,,"""FLASH""",1,1,1,300,15:01:00,"""DESCRIPTORS:

1 Attempts | 1 Minutes | 1 Sessions

Session #1 on 2012-08-02 at 15:00:00. 1 attempts, over 1 minutes. 
	Of all the warmups in the forest, not sure exactly why this is top-100, but I guess it's sorta cool?""",,,,,,,,,,,,,,
4688,2012-08-02,"""Old and Serious""","""Squamish""","""Grand Wall""",3.0,"""6A""",65,,"""FLASH""",1,1,1,450,15:31:00,"""DESCRIPTORS: SLAB |

1 Attempts | 1 Minutes | 1 Sessions

Session #1 on 2012-08-02 at 15:30:00. 1 attempts, over 1 minutes. 
	There's a sweet cave under this boulder and the movement is so, so good.  Possibly best slab problem I've done?""",,,,,,,,,,,,"""SLAB""",,
4688,2012-08-02,"""Hulkster's Humpfest""","""Squamish""","""Grand Wall""",2.0,"""5C""",35,,,10,30,2,350,16:29:00,"""DESCRIPTORS:

10 Attempts | 30 Minutes | 2 Sessions

Session #2 on 2012-08-02 at 00:00:01. 1 attempts, over 1 minutes. 
	Backfill Comment #1

Session #1 on 2012-08-02 at 16:00:00. 9 attempts, over 29 minutes. 
	Not really a favorite of mine. Took two sessions since the first session I only had the Lakais.""",,,,,,,,,,,,,,
4688,2012-08-02,"""Paperboy""","""Squamish""","""Grand Wall""",2.0,"""5C""",35,,,3,10,1,350,16:40:00,"""DESCRIPTORS:

3 Attempts | 10 Minutes | 1 Sessions

Session #1 on 2012-08-02 at 16:30:00. 3 attempts, over 10 minutes. 
	Kinda stupid...shouldn't be top 100.""",,,,,,,,,,,,,,
4688,2012-08-02,"""Child Abuse""","""Squamish""","""Grand Wall""",4.0,"""6B""",65,,,2,5,1,502,17:05:00,"""DESCRIPTORS:

2 Attempts | 5 Minutes | 1 Sessions

Session #1 on 2012-08-02 at 17:00:00. 2 attempts, over 5 minutes. 
	Excellent!  Find that elusive toe hook and you'll be psyching all the way to the top.""",,,,,,,,,,,,,,
4690,2012-07-31,"""No Excuse for Porn Hair""","""Squamish""","""Apron""",5.0,"""6C""",65,,,3,15,1,600,11:15:00,"""DESCRIPTORS: OVERHANG | SCARY |

3 Attempts | 15 Minutes | 1 Sessions

Session #1 on 2012-07-31 at 11:00:00. 3 attempts, over 15 minutes. 
	3 tries.  So good!  Despite the terrifying topout as my tape was slipping off my finger.  Then I went ahead and cut my nipple on a tree walking off the boulder.""",,,,,,,,,,"""OVERHANG""",,,,"""SCARY"""
4691,2012-07-30,"""The World's Best Boulder Problem""","""Squamish""","""Paradise Valley""",4.0,"""6B""",45,,,5,20,1,500,10:20:00,"""DESCRIPTORS:

5 Attempts | 20 Minutes | 1 Sessions

Session #1 on 2012-07-30 at 10:00:00. 5 attempts, over 20 minutes. 
	5 tries.  Difficult first move, hilarious downclimbing traverse topout.""",,,,,,,,,,,,,,
4691,2012-07-30,"""The Crystal Method""","""Squamish""","""Paradise Valley""",5.0,"""6C""",70,,"""FLASH""",1,1,1,650,10:46:00,"""DESCRIPTORS:

1 Attempts | 1 Minutes | 1 Sessions

Session #1 on 2012-07-30 at 10:45:00. 1 attempts, over 1 minutes. 
	Really really good.  Lined up nicely with my style, only thing that takes away is that you start with your feet in a hole. Additionally, I clumsily fell walking away from the boulder and hurt my wrist.""",,,,,,,,,,,,,,
4691,2012-07-30,"""Jeff Vader""","""Squamish""","""Paradise Valley""",3.0,"""6A""",35,,,2,5,1,402,11:05:00,"""DESCRIPTORS:

2 Attempts | 5 Minutes | 1 Sessions

Session #1 on 2012-07-30 at 11:00:00. 2 attempts, over 5 minutes. 
	Mossy on top.  Committing last move without a pad.""",,,,,,,,,,,,,,
4691,2012-07-30,"""Little Dragon""","""Squamish""","""Paradise Valley""",7.0,"""7A+""",70,"""SOFT""",,2,5,1,752,11:05:00,"""DESCRIPTORS: OVERHANG |

2 Attempts | 5 Minutes | 1 Sessions

Session #1 on 2012-07-30 at 11:00:00. 2 attempts, over 5 minutes. 
	Very hot top out, cool lower moves too.""",,,,,,,,,,"""OVERHANG""",,,,
4691,2012-07-30,"""Zylon""","""Squamish""","""Paradise Valley""",4.0,"""6B""",60,,,10,45,1,500,13:45:00,"""DESCRIPTORS:

10 Attempts | 45 Minutes | 1 Sessions

Session #1 on 2012-07-30 at 13:00:00. 10 attempts, over 45 minutes. 
	Took a really stupid fall that almost ended badly, pretty cool aesthetic line though.""",,,,,,,,,,,,,,
4691,2012-07-30,"""Tai Fighter""","""Squamish""","""Paradise Valley""",4.0,"""6B""",60,,,2,5,1,502,15:35:00,"""DESCRIPTORS: ENDURANCE |

2 Attempts | 5 Minutes | 1 Sessions

Session #1 on 2012-07-30 at 15:30:00. 2 attempts, over 5 minutes. 
	I really made a meal out of the top, no energy left.  Kind of cool problem, I guess?""",,,,,,,,,"""ENDURANCE""",,,,,
4692,2012-07-29,"""Shots Fired""","""Squamish""","""Apron""",4.0,"""6B""",60,,,5,20,1,500,10:20:00,"""DESCRIPTORS:

5 Attempts | 20 Minutes | 1 Sessions

Session #1 on 2012-07-29 at 10:00:00. 5 attempts, over 20 minutes. 
	5 tries.  Had absolutely 0 energy all day.""",,,,,,,,,,,,,,
4692,2012-07-29,"""Detached Flake""","""Squamish""","""North Walls""",1.0,"""5B""",70,,"""FLASH""",1,1,1,350,16:01:00,"""DESCRIPTORS:

1 Attempts | 1 Minutes | 1 Sessions

Session #1 on 2012-07-29 at 16:00:00. 1 attempts, over 1 minutes. 
	JUGULARS!!!!""",,,,,,,,,,,,,,
4693,2012-07-28,"""Equinox""","""Squamish""","""North Walls""",3.0,"""6A""",40,,"""FLASH""",1,1,1,450,10:01:00,"""DESCRIPTORS:

1 Attempts | 1 Minutes | 1 Sessions

Session #1 on 2012-07-28 at 10:00:00. 1 attempts, over 1 minutes. 
	Woo North Walls!""",,,,,,,,,,,,,,
4693,2012-07-28,"""Hydrogen Low""","""Squamish""","""North Walls""",4.0,"""6B""",40,,"""FLASH""",1,1,1,550,11:01:00,"""DESCRIPTORS:

1 Attempts | 1 Minutes | 1 Sessions

Session #1 on 2012-07-28 at 11:00:00. 1 attempts, over 1 minutes. 
	JUGS!!!!""",,,,,,,,,,,,,,
4693,2012-07-28,"""Japanese Cowboy""","""Squamish""","""North Walls""",5.0,"""6C""",65,,,2,5,1,602,13:05:00,"""DESCRIPTORS: CRIMPY | VERTICAL |

2 Attempts | 5 Minutes | 1 Sessions

Session #1 on 2012-07-28 at 13:00:00. 2 attempts, over 5 minutes. 
	Great climb, really should get more mileage.  Good movements, easy topout (except for the moss), cool looking boulder, and a flat landing, easily 3 stars.""",,,,,"""CRIMPY""",,,,,,"""VERTICAL""",,,
4693,2012-07-28,"""It's My Duty to Please da' Booty""","""Squamish""","""North Walls""",5.0,"""6C""",25,"""HARD""",,10,45,1,600,15:45:00,"""DESCRIPTORS:

10 Attempts | 45 Minutes | 1 Sessions

Session #1 on 2012-07-28 at 15:00:00. 10 attempts, over 45 minutes. 
	Hard top out, not very good movement. Best name of a boulder I've done so far?""",,,,,,,,,,,,,,
4694,2012-07-27,"""Cougar Crack""","""Squamish""","""Murrin Park""",0.0,"""5A""",35,,"""FLASH""",1,1,1,300,10:01:00,"""DESCRIPTORS:

1 Attempts | 1 Minutes | 1 Sessions

Session #1 on 2012-07-27 at 10:00:00. 1 attempts, over 1 minutes. 
	I should have grown a pair and done a figure 4.""",,,,,,,,,,,,,,
4694,2012-07-27,"""Prime Time""","""Squamish""","""Murrin Park""",2.0,"""5C""",55,,"""FLASH""",1,1,1,400,10:31:00,"""DESCRIPTORS:

1 Attempts | 1 Minutes | 1 Sessions

Session #1 on 2012-07-27 at 10:30:00. 1 attempts, over 1 minutes. 
	Why is this top-100 over the sit? The sit is much better movement and is the more obvious line.""",,,,,,,,,,,,,,
4694,2012-07-27,"""Prime Time Sit Down""","""Squamish""","""Murrin Park""",5.0,"""6C""",70,"""SOFT""",,2,5,1,602,10:35:00,"""DESCRIPTORS:

2 Attempts | 5 Minutes | 1 Sessions

Session #1 on 2012-07-27 at 10:30:00. 2 attempts, over 5 minutes. 
	Had a lot of fun on this one, the lower moves are great.""",,,,,,,,,,,,,,
4694,2012-07-27,"""Missing In Action""","""Squamish""","""Murrin Park""",8.0,"""7B+""",35,"""SOFT""",,15,60,1,850,12:00:00,"""DESCRIPTORS: CRIMPY | SHARP |

15 Attempts | 60 Minutes | 1 Sessions

Session #1 on 2012-07-27 at 11:00:00. 15 attempts, over 60 minutes. 
	5 tries.  A little grovely, and that crimp is sharp, but some cool moves.""",,,,,"""CRIMPY""","""SHARP""",,,,,,,,
4694,2012-07-27,"""Missing Reaction""","""Squamish""","""Murrin Park""",8.0,"""7B+""",35,"""SOFT""",,16,60,1,850,12:15:00,"""DESCRIPTORS: CRIMPY |

16 Attempts | 60 Minutes | 1 Sessions

Session #1 on 2012-07-27 at 11:15:00. 16 attempts, over 60 minutes. 
	Easier than Missing in Action, and not as good either. Both are kinda dumpy though.""",,,,,"""CRIMPY""",,,,,,,,,
4694,2012-07-27,"""Superfly""","""Squamish""","""Grand Wall""",4.0,"""6B""",75,,"""FLASH""",1,1,1,550,14:01:00,"""DESCRIPTORS: OVERHANG |

1 Attempts | 1 Minutes | 1 Sessions

Session #1 on 2012-07-27 at 14:00:00. 1 attempts, over 1 minutes. 
	The best warmup boulder around.""",,,,,,,,,,"""OVERHANG""",,,,
4694,2012-07-27,"""Easy in an Easy Chair""","""Squamish""","""Grand Wall""",4.0,"""6B""",55,,"""FLASH""",1,1,1,550,14:16:00,"""DESCRIPTORS: SLOPEY |

1 Attempts | 1 Minutes | 1 Sessions

Session #1 on 2012-07-27 at 14:15:00. 1 attempts, over 1 minutes. 
	I get that it's a classic and very stereotypical for a Squamish boulder, but the movement isn't as good as a lot of the other boulders in the same grade that don't get as much mileage.""",,,,"""SLOPEY""",,,,,,,,,,
4694,2012-07-27,"""Mindbender""","""Squamish""","""Grand Wall""",7.0,"""7A+""",50,"""HARD""",,20,60,1,750,16:00:00,"""DESCRIPTORS: SLOPEY | POWER | OVERHANG |

20 Attempts | 60 Minutes | 1 Sessions

Session #1 on 2012-07-27 at 15:00:00. 20 attempts, over 60 minutes. 
	I'm all about these blind moves to slopers. Sneaky toehook too!""",,,,"""SLOPEY""",,,,"""POWER""",,"""OVERHANG""",,,,
4695,2012-07-26,"""Sloppy Poppy""","""Squamish""","""Grand Wall""",4.0,"""6B""",55,,,2,5,1,502,16:05:00,"""DESCRIPTORS:

2 Attempts | 5 Minutes | 1 Sessions

Session #1 on 2012-07-26 at 16:00:00. 2 attempts, over 5 minutes. 
	First problem in squam-a-lom.""",,,,,,,,,,,,,,
