player_name,PitchingLine,role,spWAR,rpWAR,ovr,adj,T,stam,#pit,gb%,FIP-,vsR_FIP-,vsL_FIP-,team_abb
A.J. Blubaugh,"SP, 43 ovr / 20 adj (47 stam, 3 pit) 44 GB% | 191 vsR | 184 vsL | 189 FIP-",SP,-3.6,-1.6,43.0,20,R,47.0,3,44.0,189.0,191.0,184.0,LAD
Scott Barlow,"RP, 44 ovr / 41 adj (14 stam, 3 pit) 52 GB% | 100 vsR | 106 vsL | 102 FIP-",RP,0.0,0.5,44.0,41,R,14.0,3,52.0,102.0,100.0,106.0,
Scott Blewett,"RP, 38 ovr / 20 adj (34 stam, 0 pit) 46 GB% | 159 vsR | 202 vsL | 175 FIP-",RP,0.0,-1.3,38.0,20,R,34.0,0,46.0,175.0,159.0,202.0,
Scott Effross,"RP, 38 ovr / 23 adj (16 stam, 0 pit) 60 GB% | 152 vsR | 149 vsL | 151 FIP-",RP,0.0,-0.8,38.0,23,R,16.0,0,60.0,151.0,152.0,149.0,
Scott McGough,"RP, 37 ovr / 20 adj (18 stam, 1 pit) 46 GB% | 198 vsR | 190 vsL | 196 FIP-",RP,0.0,-1.8,37.0,20,R,18.0,1,46.0,196.0,198.0,190.0,
Sean Boyle,"SP, 42 ovr / 20 adj (50 stam, 0 pit) 48 GB% | 164 vsR | 203 vsL | 185 FIP-",SP,-3.4,-1.5,42.0,20,R,50.0,0,48.0,185.0,164.0,203.0,
Sean Burke,"SP, 48 ovr / 20 adj (56 stam, 3 pit) 43 GB% | 157 vsR | 160 vsL | 158 FIP-",SP,-1.7,-1.0,48.0,20,R,56.0,3,43.0,158.0,157.0,160.0,MIN
Sean Gamble,"RP, 28 ovr / 20 adj (13 stam, 0 pit) 23 GB% | 395 vsR | 396 vsL | 395 FIP-",RP,0.0,-4.7,28.0,20,R,13.0,0,23.0,395.0,395.0,396.0,ARI
Sean Guenther,"RP, 37 ovr / 21 adj (19 stam, 0 pit) 57 GB% | 166 vsR | 131 vsL | 157 FIP-",RP,0.0,-0.9,37.0,21,L,19.0,0,57.0,157.0,166.0,131.0,
Sean J. Sullivan,"RP, 39 ovr / 20 adj (43 stam, 0 pit) 43 GB% | 214 vsR | 211 vsL | 215 FIP-",RP,0.0,-2.1,39.0,20,L,43.0,0,43.0,215.0,214.0,211.0,KC
Sean Manaea,"SP, 52 ovr / 44 adj (65 stam, 5 pit) 52 GB% | 127 vsR | 98 vsL | 120 FIP-",SP,1.1,0.0,52.0,44,L,65.0,5,52.0,120.0,127.0,98.0,MIL
Sean Newcomb,"SP, 43 ovr / 55 adj (39 stam, 4 pit) 56 GB% | 110 vsR | 96 vsL | 104 FIP-",SP,2.4,0.4,43.0,55,L,39.0,4,56.0,104.0,110.0,96.0,TB
Sean Reid-Foley,"RP, 42 ovr / 41 adj (14 stam, 3 pit) 65 GB% | 95 vsR | 118 vsL | 101 FIP-",RP,0.0,0.5,42.0,41,R,14.0,3,65.0,101.0,95.0,118.0,
Sean Sullivan,"RP, 38 ovr / 20 adj (47 stam, 0 pit) 40 GB% | 202 vsR | 194 vsL | 199 FIP-",RP,0.0,-1.8,38.0,20,R,47.0,0,40.0,199.0,202.0,194.0,
Sem Robberse,"RP, 45 ovr / 20 adj (48 stam, 1 pit) 50 GB% | 155 vsR | 165 vsL | 161 FIP-",RP,0.0,-1.0,45.0,20,R,48.0,1,50.0,161.0,155.0,165.0,CIN
Seranthony Dominguez,"RP, 53 ovr / 51 adj (14 stam, 4 pit) 59 GB% | 66 vsR | 93 vsL | 78 FIP-",RP,0.0,1.1,53.0,51,R,14.0,4,59.0,78.0,66.0,93.0,MIA
Seth Corry,"RP, 34 ovr / 20 adj (24 stam, 0 pit) 54 GB% | 232 vsR | 216 vsL | 227 FIP-",RP,0.0,-2.3,34.0,20,L,24.0,0,54.0,227.0,232.0,216.0,SEA
Seth Halvorsen,"RP, 40 ovr / 21 adj (16 stam, 2 pit) 55 GB% | 146 vsR | 173 vsL | 156 FIP-",RP,0.0,-0.9,40.0,21,R,16.0,2,55.0,156.0,146.0,173.0,
Seth Hernandez,"SP, 33 ovr / 20 adj (67 stam, 0 pit) 48 GB% | 289 vsR | 283 vsL | 288 FIP-",SP,-8.8,-3.3,33.0,20,R,67.0,0,48.0,288.0,289.0,283.0,TB
Seth Johnson,"SP, 45 ovr / 20 adj (56 stam, 2 pit) 46 GB% | 174 vsR | 176 vsL | 174 FIP-",SP,-2.7,-1.3,45.0,20,R,56.0,2,46.0,174.0,174.0,176.0,
Seth Lonsway,"RP, 37 ovr / 20 adj (47 stam, 0 pit) 68 GB% | 198 vsR | 177 vsL | 192 FIP-",RP,0.0,-1.7,37.0,20,L,47.0,0,68.0,192.0,198.0,177.0,
Seth Lugo,"SP, 49 ovr / 20 adj (65 stam, 1 pit) 50 GB% | 153 vsR | 166 vsL | 159 FIP-",SP,-1.7,-1.0,49.0,20,R,65.0,1,50.0,159.0,153.0,166.0,STL
Seth Martinez,"RP, 38 ovr / 20 adj (17 stam, 1 pit) 45 GB% | 137 vsR | 183 vsL | 160 FIP-",RP,0.0,-1.0,38.0,20,R,17.0,1,45.0,160.0,137.0,183.0,
Shane Baz,"SP, 55 ovr / 44 adj (64 stam, 4 pit) 45 GB% | 108 vsR | 132 vsL | 119 FIP-",SP,1.2,0.0,55.0,44,R,64.0,4,45.0,119.0,108.0,132.0,SF
Shane Bieber,"SP, 56 ovr / 55 adj (59 stam, 3 pit) 55 GB% | 113 vsR | 96 vsL | 104 FIP-",SP,2.4,0.4,56.0,55,R,59.0,3,55.0,104.0,113.0,96.0,WAS
Shane Drohan,"SP, 43 ovr / 32 adj (44 stam, 3 pit) 43 GB% | 130 vsR | 158 vsL | 138 FIP-",SP,-0.3,-0.5,43.0,32,L,44.0,3,43.0,138.0,130.0,158.0,TEX
Shane McClanahan,"SP, 67 ovr / 64 adj (57 stam, 4 pit) 60 GB% | 87 vsR | 84 vsL | 86 FIP-",SP,3.9,0.9,67.0,64,L,57.0,4,60.0,86.0,87.0,84.0,SF
Shane Smith,"SP, 54 ovr / 45 adj (57 stam, 2 pit) 47 GB% | 111 vsR | 133 vsL | 118 FIP-",SP,1.2,0.0,54.0,45,R,57.0,2,47.0,118.0,111.0,133.0,TOR
Shawn Armstrong,"RP, 55 ovr / 45 adj (18 stam, 3 pit) 49 GB% | 89 vsR | 96 vsL | 92 FIP-",RP,0.0,0.7,55.0,45,R,18.0,3,49.0,92.0,89.0,96.0,TB
Shawn Dubin,"RP, 44 ovr / 39 adj (29 stam, 5 pit) 52 GB% | 106 vsR | 110 vsL | 106 FIP-",RP,0.0,0.3,44.0,39,R,29.0,5,52.0,106.0,106.0,110.0,
Shelby Miller,"RP, 56 ovr / 42 adj (17 stam, 3 pit) 45 GB% | 94 vsR | 116 vsL | 99 FIP-",RP,0.0,0.5,56.0,42,R,17.0,3,45.0,99.0,94.0,116.0,MIN
Shinnosuke Ogasawara,"SP, 42 ovr / 20 adj (67 stam, 1 pit) 43 GB% | 190 vsR | 178 vsL | 184 FIP-",SP,-3.3,-1.5,42.0,20,L,67.0,1,43.0,184.0,190.0,178.0,
Shohei Ohtani,"SP, 80 ovr / 63 adj (59 stam, 5 pit) 54 GB% | 87 vsR | 92 vsL | 89 FIP-",SP,3.6,0.8,80.0,63,R,59.0,5,54.0,89.0,87.0,92.0,LAA
Shota Imanaga,"SP, 53 ovr / 38 adj (61 stam, 2 pit) 43 GB% | 136 vsR | 107 vsL | 129 FIP-",SP,0.4,-0.3,53.0,38,L,61.0,2,43.0,129.0,136.0,107.0,NYY
Shotaro Morii,"RP, 28 ovr / 20 adj (45 stam, 0 pit) 48 GB% | 319 vsR | 316 vsL | 319 FIP-",RP,0.0,-3.8,28.0,20,R,45.0,0,48.0,319.0,319.0,316.0,BOS
Simeon Woods Richardson,"SP, 51 ovr / 29 adj (64 stam, 3 pit) 41 GB% | 139 vsR | 141 vsL | 143 FIP-",SP,-0.6,-0.6,51.0,29,R,64.0,3,41.0,143.0,139.0,141.0,CLE
Skylar Hales,"RP, 38 ovr / 20 adj (18 stam, 1 pit) 45 GB% | 171 vsR | 174 vsL | 175 FIP-",RP,0.0,-1.3,38.0,20,R,18.0,1,45.0,175.0,171.0,174.0,
Slade Cecconi,"SP, 49 ovr / 30 adj (65 stam, 2 pit) 40 GB% | 135 vsR | 150 vsL | 141 FIP-",SP,-0.5,-0.6,49.0,30,R,65.0,2,40.0,141.0,135.0,150.0,CHC
Sonny Gray,"SP, 63 ovr / 64 adj (56 stam, 6 pit) 48 GB% | 87 vsR | 87 vsL | 87 FIP-",SP,3.8,0.9,63.0,64,R,56.0,6,48.0,87.0,87.0,87.0,CHW
Spencer Arrighetti,"SP, 41 ovr / 22 adj (49 stam, 5 pit) 42 GB% | 155 vsR | 153 vsL | 155 FIP-",SP,-1.5,-0.9,41.0,22,R,49.0,5,42.0,155.0,155.0,153.0,NYY
Spencer Bivens,"RP, 38 ovr / 20 adj (23 stam, 0 pit) 60 GB% | 157 vsR | 173 vsL | 166 FIP-",RP,0.0,-1.1,38.0,20,R,23.0,0,60.0,166.0,157.0,173.0,
Spencer Giesting,"SP, 41 ovr / 20 adj (57 stam, 0 pit) 46 GB% | 185 vsR | 186 vsL | 184 FIP-",SP,-3.3,-1.5,41.0,20,L,57.0,0,46.0,184.0,185.0,186.0,
Spencer Jones,"RP, 41 ovr / 20 adj (39 stam, 0 pit) 52 GB% | 397 vsR | 398 vsL | 397 FIP-",RP,0.0,-4.8,41.0,20,L,39.0,0,52.0,397.0,397.0,398.0,TOR
Spencer Miles,"RP, 48 ovr / 45 adj (23 stam, 4 pit) 61 GB% | 88 vsR | 95 vsL | 91 FIP-",RP,0.0,0.8,48.0,45,R,23.0,4,61.0,91.0,88.0,95.0,TB
Spencer Schwellenbach,"SP, 65 ovr / 64 adj (51 stam, 5 pit) 46 GB% | 77 vsR | 98 vsL | 88 FIP-",SP,3.8,0.9,65.0,64,R,51.0,5,46.0,88.0,77.0,98.0,ATL
Spencer Strider,"SP, 60 ovr / 62 adj (55 stam, 4 pit) 45 GB% | 84 vsR | 98 vsL | 91 FIP-",SP,3.5,0.8,60.0,62,R,55.0,4,45.0,91.0,84.0,98.0,COL
Spencer Turnbull,"RP, 40 ovr / 20 adj (47 stam, 0 pit) 53 GB% | 154 vsR | 201 vsL | 172 FIP-",RP,0.0,-1.3,40.0,20,R,47.0,0,53.0,172.0,154.0,201.0,
Steele Hall,"RP, 29 ovr / 20 adj (13 stam, 0 pit) 30 GB% | 405 vsR | 406 vsL | 405 FIP-",RP,0.0,-4.8,29.0,20,R,13.0,0,30.0,405.0,405.0,406.0,TEX
Stephen Kolek,"RP, 47 ovr / 42 adj (43 stam, 0 pit) 60 GB% | 90 vsR | 130 vsL | 98 FIP-",RP,0.0,0.6,47.0,42,R,43.0,0,60.0,98.0,90.0,130.0,BAL
Steven Cruz,"RP, 43 ovr / 36 adj (16 stam, 1 pit) 54 GB% | 120 vsR | 108 vsL | 115 FIP-",RP,0.0,0.1,43.0,36,R,16.0,1,54.0,115.0,120.0,108.0,
Steven Echavarria,"SP, 34 ovr / 20 adj (59 stam, 0 pit) 50 GB% | 261 vsR | 275 vsL | 267 FIP-",SP,-7.8,-3.0,34.0,20,R,59.0,0,50.0,267.0,261.0,275.0,OAK
Steven Matz,"RP, 49 ovr / 38 adj (45 stam, 2 pit) 48 GB% | 110 vsR | 113 vsL | 110 FIP-",RP,0.0,0.2,49.0,38,L,45.0,2,48.0,110.0,110.0,113.0,LAA
Steven Okert,"RP, 54 ovr / 42 adj (14 stam, 3 pit) 38 GB% | 106 vsR | 88 vsL | 98 FIP-",RP,0.0,0.5,54.0,42,L,14.0,3,38.0,98.0,106.0,88.0,NYY
Steven Wilson,"RP, 39 ovr / 20 adj (15 stam, 2 pit) 45 GB% | 160 vsR | 177 vsL | 168 FIP-",RP,0.0,-1.2,39.0,20,R,15.0,2,45.0,168.0,160.0,177.0,
Steven Zobac,"SP, 45 ovr / 20 adj (57 stam, 4 pit) 42 GB% | 146 vsR | 188 vsL | 165 FIP-",SP,-2.1,-1.1,45.0,20,R,57.0,4,42.0,165.0,146.0,188.0,SF
T.J. Brock,"RP, 37 ovr / 20 adj (17 stam, 2 pit) 50 GB% | 187 vsR | 198 vsL | 194 FIP-",RP,0.0,-1.7,37.0,20,R,17.0,2,50.0,194.0,187.0,198.0,
T.J. McFarland,"RP, 37 ovr / 20 adj (13 stam, 0 pit) 65 GB% | 204 vsR | 82 vsL | 164 FIP-",RP,0.0,-1.1,37.0,20,L,13.0,0,65.0,164.0,204.0,82.0,
Tai Peete,"RP, 32 ovr / 20 adj (48 stam, 0 pit) 47 GB% | 395 vsR | 394 vsL | 394 FIP-",RP,0.0,-4.7,32.0,20,R,48.0,0,47.0,394.0,395.0,394.0,STL
Taj Bradley,"SP, 52 ovr / 39 adj (61 stam, 3 pit) 48 GB% | 123 vsR | 135 vsL | 128 FIP-",SP,0.5,-0.2,52.0,39,R,61.0,3,48.0,128.0,123.0,135.0,ARI
Tanner Andrews,"RP, 38 ovr / 20 adj (24 stam, 1 pit) 46 GB% | 171 vsR | 200 vsL | 184 FIP-",RP,0.0,-1.5,38.0,20,R,24.0,1,46.0,184.0,171.0,200.0,
Tanner Banks,"RP, 49 ovr / 37 adj (20 stam, 2 pit) 55 GB% | 129 vsR | 89 vsL | 111 FIP-",RP,0.0,0.2,49.0,37,L,20.0,2,55.0,111.0,129.0,89.0,NYM
Tanner Bibee,"SP, 56 ovr / 47 adj (62 stam, 3 pit) 39 GB% | 98 vsR | 132 vsL | 114 FIP-",SP,1.5,0.1,56.0,47,R,62.0,3,39.0,114.0,98.0,132.0,KC
Tanner Franklin,"RP, 36 ovr / 20 adj (33 stam, 1 pit) 46 GB% | 220 vsR | 231 vsL | 224 FIP-",RP,0.0,-2.3,36.0,20,R,33.0,1,46.0,224.0,220.0,231.0,OAK
Tanner Gordon,"RP, 38 ovr / 20 adj (40 stam, 0 pit) 44 GB% | 191 vsR | 190 vsL | 191 FIP-",RP,0.0,-1.6,38.0,20,R,40.0,0,44.0,191.0,191.0,190.0,
Tanner Houck,"SP, 47 ovr / 59 adj (64 stam, 1 pit) 64 GB% | 89 vsR | 151 vsL | 98 FIP-",SP,2.9,0.6,47.0,59,R,64.0,1,64.0,98.0,89.0,151.0,CHC
Tanner Kohlhepp,"RP, 35 ovr / 20 adj (19 stam, 1 pit) 58 GB% | 182 vsR | 203 vsL | 191 FIP-",RP,0.0,-1.7,35.0,20,R,19.0,1,58.0,191.0,182.0,203.0,
Tanner McDougal,"SP, 42 ovr / 20 adj (54 stam, 2 pit) 50 GB% | 175 vsR | 183 vsL | 180 FIP-",SP,-3.1,-1.4,42.0,20,R,54.0,2,50.0,180.0,175.0,183.0,NYY
Tanner Rainey,"RP, 39 ovr / 24 adj (15 stam, 2 pit) 40 GB% | 143 vsR | 152 vsL | 149 FIP-",RP,0.0,-0.7,39.0,24,R,15.0,2,40.0,149.0,143.0,152.0,
Tanner Scott,"RP, 59 ovr / 49 adj (15 stam, 2 pit) 56 GB% | 87 vsR | 66 vsL | 83 FIP-",RP,0.0,1.0,59.0,49,L,15.0,2,56.0,83.0,87.0,66.0,CHC
Tarik Skubal,"SP, 80 ovr / 80 adj (69 stam, 5 pit) 50 GB% | 43 vsR | 52 vsL | 45 FIP-",SP,7.8,2.2,80.0,80,L,69.0,5,50.0,45.0,43.0,52.0,COL
Tate Kuehner,"SP, 39 ovr / 20 adj (44 stam, 3 pit) 49 GB% | 178 vsR | 165 vsL | 173 FIP-",SP,-2.7,-1.3,39.0,20,L,44.0,3,49.0,173.0,178.0,165.0,
Tate Southisene,"RP, 29 ovr / 20 adj (26 stam, 0 pit) 35 GB% | 404 vsR | 404 vsL | 404 FIP-",RP,0.0,-4.8,29.0,20,R,26.0,0,35.0,404.0,404.0,404.0,LAD
Tatsuya Imai,"SP, 59 ovr / 58 adj (71 stam, 4 pit) 46 GB% | 97 vsR | 106 vsL | 99 FIP-",SP,2.8,0.5,59.0,58,R,71.0,4,46.0,99.0,97.0,106.0,LAD
Tayler Saucedo,"RP, 36 ovr / 20 adj (12 stam, 2 pit) 63 GB% | 177 vsR | 150 vsL | 171 FIP-",RP,0.0,-1.2,36.0,20,L,12.0,2,63.0,171.0,177.0,150.0,
Tayler Scott,"RP, 37 ovr / 20 adj (16 stam, 3 pit) 47 GB% | 151 vsR | 195 vsL | 171 FIP-",RP,0.0,-1.2,37.0,20,R,16.0,3,47.0,171.0,151.0,195.0,
Taylor Clarke,"RP, 39 ovr / 20 adj (31 stam, 0 pit) 45 GB% | 153 vsR | 199 vsL | 173 FIP-",RP,0.0,-1.3,39.0,20,R,31.0,0,45.0,173.0,153.0,199.0,
Taylor Dollard,"RP, 37 ovr / 20 adj (38 stam, 0 pit) 45 GB% | 216 vsR | 228 vsL | 223 FIP-",RP,0.0,-2.3,37.0,20,R,38.0,0,45.0,223.0,216.0,228.0,MIA
Taylor Rashi,"RP, 38 ovr / 23 adj (19 stam, 3 pit) 38 GB% | 135 vsR | 167 vsL | 151 FIP-",RP,0.0,-0.8,38.0,23,R,19.0,3,38.0,151.0,135.0,167.0,
Taylor Rogers,"RP, 50 ovr / 41 adj (14 stam, 2 pit) 52 GB% | 122 vsR | 80 vsL | 101 FIP-",RP,0.0,0.5,50.0,41,L,14.0,2,52.0,101.0,122.0,80.0,CIN
Taylor Ward,"RP, 54 ovr / 20 adj (45 stam, 0 pit) 48 GB% | 398 vsR | 398 vsL | 398 FIP-",RP,0.0,-4.8,54.0,20,R,45.0,0,48.0,398.0,398.0,398.0,LAD
Tayron Guerrero,"RP, 41 ovr / 23 adj (17 stam, 1 pit) 51 GB% | 159 vsR | 148 vsL | 152 FIP-",RP,0.0,-0.8,41.0,23,R,17.0,1,51.0,152.0,159.0,148.0,
Teddy McGraw,"SP, 35 ovr / 20 adj (51 stam, 0 pit) 56 GB% | 225 vsR | 252 vsL | 238 FIP-",SP,-6.4,-2.5,35.0,20,R,51.0,0,56.0,238.0,225.0,252.0,CHC
Tekoah Roby,"SP, 45 ovr / 20 adj (50 stam, 2 pit) 43 GB% | 189 vsR | 169 vsL | 178 FIP-",SP,-3.0,-1.4,45.0,20,R,50.0,2,43.0,178.0,189.0,169.0,CLE
Thatcher Hurd,"SP, 36 ovr / 20 adj (64 stam, 2 pit) 49 GB% | 232 vsR | 248 vsL | 239 FIP-",SP,-6.5,-2.6,36.0,20,R,64.0,2,49.0,239.0,232.0,248.0,MIL
Thomas Harrington,"SP, 44 ovr / 20 adj (62 stam, 0 pit) 42 GB% | 176 vsR | 185 vsL | 178 FIP-",SP,-3.0,-1.4,44.0,20,R,62.0,0,42.0,178.0,176.0,185.0,WAS
Thomas Hatch,"SP, 41 ovr / 25 adj (55 stam, 0 pit) 50 GB% | 132 vsR | 163 vsL | 150 FIP-",SP,-1.1,-0.8,41.0,25,R,55.0,0,50.0,150.0,132.0,163.0,
Thomas Pannone,"RP, 44 ovr / 26 adj (48 stam, 0 pit) 51 GB% | 161 vsR | 95 vsL | 143 FIP-",RP,0.0,-0.6,44.0,26,L,48.0,0,51.0,143.0,161.0,95.0,
Thomas Szapucki,"RP, 42 ovr / 20 adj (34 stam, 2 pit) 43 GB% | 179 vsR | 161 vsL | 175 FIP-",RP,0.0,-1.3,42.0,20,L,34.0,2,43.0,175.0,179.0,161.0,
Thomas White,"SP, 42 ovr / 20 adj (69 stam, 3 pit) 55 GB% | 167 vsR | 144 vsL | 159 FIP-",SP,-1.7,-1.0,42.0,20,L,69.0,3,55.0,159.0,167.0,144.0,TEX
Tim Herrin,"RP, 50 ovr / 47 adj (15 stam, 3 pit) 62 GB% | 90 vsR | 72 vsL | 85 FIP-",RP,0.0,0.9,50.0,47,L,15.0,3,62.0,85.0,90.0,72.0,COL
Tim Hill,"RP, 39 ovr / 38 adj (15 stam, 0 pit) 74 GB% | 124 vsR | 88 vsL | 108 FIP-",RP,0.0,0.3,39.0,38,L,15.0,0,74.0,108.0,124.0,88.0,
Tim Mayza,"RP, 39 ovr / 29 adj (13 stam, 1 pit) 59 GB% | 140 vsR | 117 vsL | 134 FIP-",RP,0.0,-0.4,39.0,29,L,13.0,1,59.0,134.0,140.0,117.0,
Tim Naughton,"RP, 37 ovr / 20 adj (19 stam, 2 pit) 49 GB% | 172 vsR | 190 vsL | 179 FIP-",RP,0.0,-1.4,37.0,20,R,19.0,2,49.0,179.0,172.0,190.0,
Tink Hence,"RP, 42 ovr / 20 adj (47 stam, 2 pit) 46 GB% | 164 vsR | 197 vsL | 180 FIP-",RP,0.0,-1.4,42.0,20,R,47.0,2,46.0,180.0,164.0,197.0,TB
TJ Nichols,"SP, 43 ovr / 20 adj (59 stam, 2 pit) 52 GB% | 179 vsR | 199 vsL | 186 FIP-",SP,-3.5,-1.6,43.0,20,R,59.0,2,52.0,186.0,179.0,199.0,PIT
Tobias Myers,"SP, 45 ovr / 20 adj (67 stam, 1 pit) 43 GB% | 164 vsR | 180 vsL | 170 FIP-",SP,-2.5,-1.2,45.0,20,R,67.0,1,43.0,170.0,164.0,180.0,ATL
Tom Cosgrove,"RP, 38 ovr / 21 adj (14 stam, 3 pit) 45 GB% | 168 vsR | 129 vsL | 157 FIP-",RP,0.0,-0.9,38.0,21,L,14.0,3,45.0,157.0,168.0,129.0,
Tom Murphy,"RP, 44 ovr / 20 adj (14 stam, 0 pit) 46 GB% | 374 vsR | 386 vsL | 380 FIP-",RP,0.0,-4.6,44.0,20,R,14.0,0,46.0,380.0,374.0,386.0,LAA
Tommy Edman,"RP, 50 ovr / 20 adj (38 stam, 0 pit) 44 GB% | 399 vsR | 401 vsL | 400 FIP-",RP,0.0,-4.8,50.0,20,R,38.0,0,44.0,400.0,399.0,401.0,SF
Tommy Henry,"SP, 41 ovr / 20 adj (53 stam, 0 pit) 48 GB% | 192 vsR | 199 vsL | 198 FIP-",SP,-4.2,-1.8,41.0,20,L,53.0,0,48.0,198.0,192.0,199.0,
Tommy Kahnle,"RP, 41 ovr / 26 adj (13 stam, 2 pit) 64 GB% | 135 vsR | 153 vsL | 143 FIP-",RP,0.0,-0.6,41.0,26,R,13.0,2,64.0,143.0,135.0,153.0,TOR
Tommy McCollum,"RP, 37 ovr / 20 adj (15 stam, 1 pit) 44 GB% | 182 vsR | 184 vsL | 182 FIP-",RP,0.0,-1.5,37.0,20,R,15.0,1,44.0,182.0,182.0,184.0,
Tommy Nance,"RP, 48 ovr / 43 adj (19 stam, 3 pit) 60 GB% | 94 vsR | 95 vsL | 95 FIP-",RP,0.0,0.6,48.0,43,R,19.0,3,60.0,95.0,94.0,95.0,
Tommy Romero,"RP, 37 ovr / 20 adj (44 stam, 0 pit) 43 GB% | 221 vsR | 230 vsL | 225 FIP-",RP,0.0,-2.3,37.0,20,R,44.0,0,43.0,225.0,221.0,230.0,CIN
Tomoyuki Sugano,"SP, 41 ovr / 20 adj (68 stam, 0 pit) 45 GB% | 165 vsR | 177 vsL | 169 FIP-",SP,-2.4,-1.2,41.0,20,R,68.0,0,45.0,169.0,165.0,177.0,LAD
Tony Gonsolin,"SP, 47 ovr / 20 adj (41 stam, 3 pit) 47 GB% | 155 vsR | 175 vsL | 166 FIP-",SP,-2.2,-1.1,47.0,20,R,41.0,3,47.0,166.0,155.0,175.0,
Tony Santillan,"RP, 47 ovr / 37 adj (16 stam, 2 pit) 38 GB% | 96 vsR | 134 vsL | 112 FIP-",RP,0.0,0.2,47.0,37,R,16.0,2,38.0,112.0,96.0,134.0,HOU
Travis Adams,"RP, 40 ovr / 20 adj (45 stam, 0 pit) 49 GB% | 152 vsR | 204 vsL | 167 FIP-",RP,0.0,-1.2,40.0,20,R,45.0,0,49.0,167.0,152.0,204.0,
Travis Kuhn,"RP, 35 ovr / 20 adj (17 stam, 0 pit) 52 GB% | 185 vsR | 214 vsL | 194 FIP-",RP,0.0,-1.7,35.0,20,R,17.0,0,52.0,194.0,185.0,214.0,
Travis Sykora,"SP, 40 ovr / 20 adj (62 stam, 3 pit) 46 GB% | 189 vsR | 210 vsL | 200 FIP-",SP,-4.3,-1.8,40.0,20,R,62.0,3,46.0,200.0,189.0,210.0,CHC
Trent Harris,"RP, 44 ovr / 29 adj (35 stam, 2 pit) 48 GB% | 131 vsR | 140 vsL | 134 FIP-",RP,0.0,-0.4,44.0,29,R,35.0,2,48.0,134.0,131.0,140.0,
Trent Sellers,"SP, 38 ovr / 20 adj (57 stam, 2 pit) 53 GB% | 191 vsR | 205 vsL | 198 FIP-",SP,-4.2,-1.8,38.0,20,R,57.0,2,53.0,198.0,191.0,205.0,
Trent Thornton,"RP, 41 ovr / 20 adj (16 stam, 1 pit) 45 GB% | 172 vsR | 169 vsL | 170 FIP-",RP,0.0,-1.2,41.0,20,R,16.0,1,45.0,170.0,172.0,169.0,
Trenton Wallace,"SP, 38 ovr / 20 adj (38 stam, 4 pit) 45 GB% | 195 vsR | 153 vsL | 186 FIP-",SP,-3.5,-1.6,38.0,20,L,38.0,4,45.0,186.0,195.0,153.0,
Trevor Gott,"RP, 38 ovr / 23 adj (15 stam, 0 pit) 52 GB% | 147 vsR | 161 vsL | 151 FIP-",RP,0.0,-0.8,38.0,23,R,15.0,0,52.0,151.0,147.0,161.0,
Trevor Harrison,"SP, 34 ovr / 20 adj (60 stam, 0 pit) 44 GB% | 268 vsR | 282 vsL | 274 FIP-",SP,-8.2,-3.1,34.0,20,R,60.0,0,44.0,274.0,268.0,282.0,TOR
Trevor Kuncl,"RP, 42 ovr / 20 adj (25 stam, 2 pit) 47 GB% | 137 vsR | 192 vsL | 160 FIP-",RP,0.0,-1.0,42.0,20,R,25.0,2,47.0,160.0,137.0,192.0,
Trevor Larnach,"RP, 49 ovr / 20 adj (43 stam, 0 pit) 54 GB% | 370 vsR | 385 vsL | 376 FIP-",RP,0.0,-4.5,49.0,20,R,43.0,0,54.0,376.0,370.0,385.0,NYY
Trevor McDonald,"RP, 42 ovr / 20 adj (37 stam, 0 pit) 58 GB% | 149 vsR | 170 vsL | 159 FIP-",RP,0.0,-1.0,42.0,20,R,37.0,0,58.0,159.0,149.0,170.0,
Trevor Megill,"RP, 59 ovr / 47 adj (14 stam, 2 pit) 38 GB% | 90 vsR | 82 vsL | 87 FIP-",RP,0.0,0.9,59.0,47,R,14.0,2,38.0,87.0,90.0,82.0,ATL
Trevor Richards,"RP, 42 ovr / 22 adj (18 stam, 2 pit) 41 GB% | 153 vsR | 154 vsL | 154 FIP-",RP,0.0,-0.9,42.0,22,R,18.0,2,41.0,154.0,153.0,154.0,
Trevor Rogers,"SP, 51 ovr / 46 adj (55 stam, 2 pit) 52 GB% | 130 vsR | 88 vsL | 117 FIP-",SP,1.3,0.0,51.0,46,L,55.0,2,52.0,117.0,130.0,88.0,PIT
Trevor Stephan,"RP, 43 ovr / 29 adj (16 stam, 2 pit) 50 GB% | 130 vsR | 136 vsL | 134 FIP-",RP,0.0,-0.4,43.0,29,R,16.0,2,50.0,134.0,130.0,136.0,CLE
Trevor Williams,"SP, 42 ovr / 20 adj (64 stam, 0 pit) 51 GB% | 147 vsR | 221 vsL | 181 FIP-",SP,-3.2,-1.5,42.0,20,R,64.0,0,51.0,181.0,147.0,221.0,LAA
Trey Dombroski,"SP, 40 ovr / 20 adj (55 stam, 2 pit) 42 GB% | 216 vsR | 190 vsL | 212 FIP-",SP,-5.0,-2.1,40.0,20,L,55.0,2,42.0,212.0,216.0,190.0,CIN
Trey Gibson,"SP, 44 ovr / 20 adj (63 stam, 2 pit) 60 GB% | 150 vsR | 177 vsL | 162 FIP-",SP,-2.0,-1.1,44.0,20,R,63.0,2,60.0,162.0,150.0,177.0,MIA
